Generation,Average Fitness,Best Fitness,Standard Deviation
652,158.81440000000003,192.0,37.20972725245447
653,159.22400000000002,192.0,37.473732545147406
654,159.71040000000005,192.0,37.334409287675555
655,160.0368,192.0,37.307454223662965
656,160.02640000000002,192.0,36.928961013140004
657,159.30879999999996,192.0,36.970778324978575
658,160.0816,192.0,37.307614441945134
659,160.21359999999993,192.0,36.95783480460229
660,159.7328,192.0,36.92245278093358
661,159.81119999999999,192.0,37.162312406340035
662,160.01600000000002,192.0,37.27935831540485
663,159.44559999999996,192.0,37.19282987675228
664,159.37920000000003,192.0,37.3514807928935
665,159.6328,192.0,37.44340832393691
666,159.36639999999997,192.0,37.21195941181183
667,159.06080000000003,192.0,37.434887507581486
668,159.532,192.0,37.53180696284316
669,159.85920000000004,192.0,37.24091954679652
670,159.34239999999997,192.0,36.822722678355255
671,159.5944,192.0,37.51106589021571
672,159.1384,192.0,37.25038558787594
673,159.01199999999997,192.0,37.13225405387058
674,159.6632,192.0,37.31810972443182
675,159.49040000000005,192.0,37.3288158421839
676,159.10639999999995,192.0,37.14987287562297
677,159.95759999999993,192.0,37.272635108949096
678,160.22880000000004,192.0,37.267777670166595
679,159.57039999999998,192.0,36.78255473487655
680,159.93599999999998,192.0,37.24900035529833
681,159.58640000000005,192.0,37.24618290925153
682,159.97039999999998,192.0,37.361692081032544
683,159.4712,192.0,37.094153646162965
684,159.46559999999997,192.0,37.513676100154
685,159.96399999999997,192.0,37.37815377946515
686,159.97680000000003,192.0,36.986114549565265
687,159.31119999999999,192.0,37.11277511806612
688,159.51599999999996,192.0,37.33955609526248
689,159.3344,192.0,37.44290447752935
690,159.53760000000003,192.0,37.0480256421224
691,160.12719999999996,192.0,37.34837167186636
692,159.55039999999997,192.0,36.733085289534024
693,159.80080000000007,192.0,37.32683650134419
694,159.82,192.0,36.91297234484016
695,159.65439999999998,192.0,37.24979762036486
696,159.32319999999993,192.0,37.111860772905736
697,159.86720000000003,192.0,37.45853625553289
698,159.25360000000006,192.0,36.75729895418199
699,159.83439999999996,192.0,37.3828380204965
700,159.16240000000005,192.0,37.28060286421169
701,159.9256,192.0,37.30314710974189
702,160.27519999999996,192.0,36.56547415827253
703,159.50319999999996,192.0,37.03592722581951
704,160.08480000000006,192.0,37.65062446081859
705,159.4504,192.0,37.01346443543758
706,159.31440000000003,192.0,37.315564079594836
707,159.8904,192.0,37.319861924960044
708,159.8208,192.0,36.88818282018964
709,159.4512,192.0,37.514656846491405
710,160.14880000000002,192.0,37.28288920064504
711,159.64480000000003,192.0,36.968804333678406
712,159.83919999999995,192.0,37.270570341416125
713,159.828,192.0,37.16568162519823
714,159.6464,192.0,37.00253782874405
715,160.07120000000003,192.0,37.138770134575424
716,159.78480000000002,192.0,36.99595144093964
717,160.20560000000006,192.0,37.10194992915491
718,159.62960000000004,192.0,37.02765966450422
719,159.276,192.0,36.92957136010409
720,159.03680000000003,192.0,37.269258685971806
721,159.66959999999995,192.0,37.36259734233801
722,159.07839999999996,192.0,37.35425540849228
723,160.1776,192.0,37.37920368212175
724,159.97120000000004,192.0,36.75863162763062
725,159.83679999999995,192.0,37.15626777370737
726,158.89439999999993,192.0,37.12357659130983
727,159.3744,192.0,37.192704166238734
728,159.31679999999997,192.0,37.168197198899705
729,159.5144,192.0,37.1613474736416
730,159.20559999999995,192.0,37.06308776043509
731,160.19999999999996,192.0,37.320572426497904
732,159.9216,192.0,37.07420954963539
733,160.43040000000002,192.0,36.990408058626286
734,159.32960000000003,192.0,36.876062903877646
735,159.9232,192.0,37.44818627350047
736,158.83279999999996,192.0,36.74917287383976
737,159.31760000000006,192.0,37.746592400324765
738,159.46959999999999,192.0,37.094619489643875
739,159.56159999999997,192.0,37.59409135059431
740,159.95919999999998,192.0,37.273513068100684
741,159.89920000000004,192.0,37.02758599119652
742,160.00960000000003,192.0,37.019486913351194
743,160.03280000000004,192.0,36.676206340519585
744,159.38880000000006,192.0,36.97114647924033
745,159.776,192.0,37.40781968305274
746,159.81439999999998,192.0,37.202606619087504
747,159.69439999999994,192.0,37.41925689593566
748,160.16079999999994,192.0,37.10950722296267
749,159.77599999999998,192.0,37.50115125651173
750,159.73359999999997,192.0,37.00559180507664
751,159.804,192.0,37.29417332459298
752,159.46880000000002,192.0,36.92137307095237
753,159.61120000000003,192.0,37.31119689084991
754,159.54080000000005,192.0,36.83448492314861
755,159.63440000000003,192.0,37.15344132448322
756,160.01839999999999,192.0,37.41038137754469
757,159.51839999999993,192.0,37.3928032829152
758,158.90239999999997,192.0,37.04259457412537
759,159.5184,192.0,37.33183509047379
760,159.24960000000002,192.0,36.73269300732305
761,159.30639999999997,192.0,37.89951267159045
762,160.1168,192.0,37.301445034740915
763,160.09119999999996,192.0,37.24003488513067
764,159.3808,192.0,37.55362083680798
765,159.68240000000003,192.0,37.56596309082505
766,159.12,192.0,37.280920667084786
767,159.82080000000002,192.0,37.58936546162661
768,159.7152,192.0,36.91712277877958
769,158.97119999999998,192.0,37.24493288918157
770,159.13199999999998,192.0,37.52936923992307
771,160.25439999999998,192.0,37.24356482154903
772,160.4536,192.0,36.52673875674023
773,159.2352,192.0,36.43118667273238
774,159.29120000000003,192.0,37.1137813067884
775,158.94320000000005,192.0,37.269768486833954
776,160.5664,192.0,37.66806649918138
777,159.56879999999992,192.0,36.70468992582431
778,160.52559999999997,192.0,37.27456173486283
779,160.1176,192.0,36.987995450394955
780,159.69760000000002,192.0,37.179224816686755
781,159.3848,192.0,37.275938753228985
782,159.8064,192.0,37.15033424013377
783,159.71760000000003,192.0,36.874740961610534
784,159.16159999999996,192.0,37.445884337060626
785,160.08799999999997,192.0,37.21113837138193
786,159.1816,192.0,36.95443731823116
787,159.86239999999995,192.0,37.32631754749838
788,160.7344,192.0,37.30304359691735
789,159.05839999999998,192.0,36.766460789729734
790,159.79360000000003,192.0,37.65562510272636
791,159.99600000000012,192.0,37.319468402057616
792,159.8032,192.0,36.88724726580707
793,159.8471999999999,192.0,36.765145472538364
794,159.01760000000002,192.0,36.97051237668667
795,159.8544,192.0,37.1225029536588
796,160.34640000000002,192.0,37.25182358115602
797,159.7,192.0,37.100545649657896
798,159.296,192.0,37.45814979889422
799,158.88080000000002,192.0,37.26315112170986

